k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
25,2.5,15,0.7,0.6975727423488617,0.19622475001569595,0.5742387021046224,9
25,3.0,10,0.7,0.6959143675561585,0.19624221606321396,0.5742399040491477,9
10,3.0,10,0.5,0.7042564953012714,0.1957986053298398,0.5742500720246558,9
10,2.75,10,0.5,0.7042564953012714,0.19580007492048115,0.5742513143822706,9
10,2.5,10,0.5,0.7059148700939746,0.19580171048041636,0.5742529889684321,9
10,2.75,15,0.5,0.7025729936177698,0.1957923602667201,0.5742532463402941,9
10,2.5,15,0.5,0.7042313684104728,0.19579456440463183,0.5742534618692929,9
10,3.0,15,0.5,0.7025729936177698,0.19579049487325165,0.5742538485768691,9
10,2.25,15,0.5,0.7042313684104728,0.19579710994667401,0.5742544999052898,9
10,2.25,10,0.5,0.7059148700939746,0.1958035128050004,0.5742550973285584,9
