k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
30,2.5,10,0.7,0.7892547842796599,0.15322198852656965,0.4669232454271273,9
30,2.25,10,0.7,0.7892547842796599,0.15322369033890007,0.4669627112360238,9
30,1.5,25,0.7,0.7892547842796599,0.15320535815248915,0.46697281962259396,9
30,1.75,15,0.7,0.7892547842796599,0.15322073725179874,0.4669794797418725,9
30,2.0,10,0.7,0.7892547842796599,0.15322728585415468,0.4670060135894749,9
30,1.75,10,0.7,0.7892547842796599,0.1532327802718044,0.4670531642740196,9
30,1.5,15,0.7,0.7892547842796599,0.15323148491377314,0.46705411599852487,9
30,1.5,10,0.7,0.7892547842796599,0.1532401802193561,0.46710417919777936,9
30,1.0,15,0.7,0.7892547842796599,0.15326073029050408,0.46721788611522364,9
30,1.0,10,0.7,0.7892547842796599,0.15326073029050408,0.46721788611522364,9
30,1.0,20,0.7,0.7892547842796599,0.15326073029050408,0.46721788611522364,9
30,1.0,30,0.7,0.7892547842796599,0.15326073029050408,0.46721788611522364,9
30,1.0,25,0.7,0.7892547842796599,0.15326073029050408,0.46721788611522364,9
28,3.0,20,0.7,0.7944404959330332,0.15325394791501468,0.46735873688620383,9
30,1.5,30,0.7,0.7892547842796599,0.15337876769312678,0.46745450077305173,9
28,2.75,20,0.7,0.7944404959330332,0.15327589300442077,0.46748581296888425,9
30,1.75,30,0.7,0.790913159072363,0.1534500153390653,0.46759809067045865,9
28,2.5,20,0.7,0.7926768275026981,0.15330149841651863,0.4676198704366916,9
30,2.0,30,0.7,0.7926768275026981,0.15352912969035226,0.4677578510957129,9
28,2.25,20,0.7,0.7926768275026981,0.1533308107599778,0.46776099844822183,9
28,3.0,25,0.7,0.7960988707257364,0.1534128546394179,0.4677652353837503,9
28,2.75,25,0.7,0.7960988707257364,0.1534096965182139,0.46782982787646765,9
28,2.5,25,0.7,0.7944404959330332,0.15341160467365858,0.4679045291517904,9
28,2.0,20,0.7,0.7910184527099949,0.15336388253506142,0.4679092990874808,9
30,2.25,30,0.7,0.7910184527099949,0.15361592144673122,0.4679333225234505,9
28,3.0,15,0.7,0.7892547842796599,0.1534553730892694,0.46798108020058954,9
28,2.25,25,0.7,0.7926768275026981,0.15341866521131772,0.46798952014267914,9
28,2.75,15,0.7,0.7892547842796599,0.153456676999442,0.4680391613743956,9
28,1.75,20,0.7,0.7910184527099949,0.15340077221588694,0.4680648874871472,9
28,2.0,25,0.7,0.790913159072363,0.15343097478692125,0.46808500375191514,9
28,2.5,15,0.7,0.7892547842796599,0.15346042220343423,0.46810186799153164,9
30,2.5,30,0.7,0.7910184527099949,0.1537102203532991,0.4681240863129504,9
28,2.25,15,0.7,0.7892547842796599,0.15346662076168627,0.46816921849363435,9
28,3.0,10,0.7,0.7892547842796599,0.15348260686523418,0.4681793317752285,9
28,1.75,25,0.7,0.790913159072363,0.1534486409421071,0.4681912055054683,9
28,2.75,10,0.7,0.7892547842796599,0.15348278527239956,0.4682160485278428,9
